"time [s]","vel [m/s]"
8.740000E-01,6.516456E+00
8.750000E-01,6.513241E+00
8.760000E-01,6.510044E+00
8.770000E-01,6.506869E+00
8.780000E-01,6.503717E+00
8.790000E-01,6.500591E+00
8.800000E-01,6.497489E+00
8.810000E-01,6.494415E+00
8.820000E-01,6.491369E+00
8.830000E-01,6.488352E+00
8.840000E-01,6.485365E+00
8.850000E-01,6.482409E+00
8.860000E-01,6.479486E+00
8.870000E-01,6.476594E+00
8.880000E-01,6.473737E+00
8.890000E-01,6.470914E+00
8.900000E-01,6.468126E+00
8.910000E-01,6.465375E+00
8.920000E-01,6.462661E+00
8.930000E-01,6.459985E+00
8.940000E-01,6.457347E+00
8.950000E-01,6.454749E+00
8.960000E-01,6.452191E+00
8.970000E-01,6.449674E+00
8.980000E-01,6.447198E+00
8.990000E-01,6.444766E+00
9.000000E-01,6.442376E+00
9.010000E-01,6.440030E+00
9.020000E-01,6.437729E+00
9.030000E-01,6.435472E+00
9.040000E-01,6.433261E+00
9.050000E-01,6.431098E+00
9.060000E-01,6.428980E+00
9.070000E-01,6.426911E+00
9.080000E-01,6.424890E+00
9.090000E-01,6.422917E+00
9.100000E-01,6.420994E+00
9.110000E-01,6.419121E+00
9.120000E-01,6.417298E+00
9.130000E-01,6.415526E+00
9.140000E-01,6.413805E+00
9.150000E-01,6.412136E+00
9.160000E-01,6.410519E+00
9.170000E-01,6.408955E+00
9.180000E-01,6.407444E+00
9.190000E-01,6.405986E+00
9.200000E-01,6.404583E+00
9.210000E-01,6.403233E+00
9.220000E-01,6.401937E+00
9.230000E-01,6.400696E+00
9.240000E-01,6.399511E+00
9.250000E-01,6.398380E+00
9.260000E-01,6.397305E+00
9.270000E-01,6.396286E+00
9.280000E-01,6.395323E+00
9.290000E-01,6.394415E+00
9.300000E-01,6.393564E+00
9.310000E-01,6.392770E+00
9.320000E-01,6.392032E+00
9.330000E-01,6.391350E+00
9.340000E-01,6.390725E+00
9.350000E-01,6.390157E+00
9.360000E-01,6.389646E+00
9.370000E-01,6.389191E+00
9.380000E-01,6.388793E+00
9.390000E-01,6.388452E+00
9.400000E-01,6.388176E+00
9.410000E-01,6.387977E+00
9.420000E-01,6.387834E+00
9.430000E-01,6.387742E+00
9.440000E-01,6.387691E+00
9.450000E-01,6.387694E+00
9.460000E-01,6.387750E+00
9.470000E-01,6.387860E+00
9.480000E-01,6.388027E+00
9.490000E-01,6.388249E+00
9.500000E-01,6.388527E+00
9.510000E-01,6.388861E+00
9.520000E-01,6.389251E+00
9.530000E-01,6.389696E+00
9.540000E-01,6.390195E+00
9.550000E-01,6.390749E+00
9.560000E-01,6.391358E+00
9.570000E-01,6.392021E+00
9.580000E-01,6.392737E+00
9.590000E-01,6.393506E+00
9.600000E-01,6.394327E+00
9.610000E-01,6.395201E+00
9.620000E-01,6.396126E+00
9.630000E-01,6.397102E+00
9.640000E-01,6.398129E+00
9.650000E-01,6.399206E+00
9.660000E-01,6.400331E+00
9.670000E-01,6.401506E+00
9.680000E-01,6.402730E+00
9.690000E-01,6.404000E+00
9.700000E-01,6.405318E+00
9.710000E-01,6.406682E+00
9.720000E-01,6.408092E+00
9.730000E-01,6.409547E+00
9.740000E-01,6.411047E+00
9.750000E-01,6.412595E+00
9.760000E-01,6.414203E+00
9.770000E-01,6.415852E+00
9.780000E-01,6.417538E+00
9.790000E-01,6.419254E+00
9.800000E-01,6.421007E+00
9.810000E-01,6.422798E+00
9.820000E-01,6.424626E+00
9.830000E-01,6.426492E+00
9.840000E-01,6.428395E+00
9.850000E-01,6.430334E+00
9.860000E-01,6.432309E+00
9.870000E-01,6.434318E+00
9.880000E-01,6.436361E+00
9.890000E-01,6.438437E+00
9.900000E-01,6.440546E+00
9.910000E-01,6.442685E+00
9.920000E-01,6.444855E+00
9.930000E-01,6.447055E+00
9.940000E-01,6.449284E+00
9.950000E-01,6.451540E+00
9.960000E-01,6.453824E+00
9.970000E-01,6.456133E+00
9.980000E-01,6.458468E+00
9.990000E-01,6.460827E+00
1.000000E+00,6.463210E+00
1.001000E+00,6.465615E+00
1.002000E+00,6.468042E+00
1.003000E+00,6.470490E+00
1.004000E+00,6.472958E+00
1.005000E+00,6.475445E+00
1.006000E+00,6.477950E+00
1.007000E+00,6.480472E+00
1.008000E+00,6.483010E+00
1.009000E+00,6.485564E+00
1.010000E+00,6.488132E+00
1.011000E+00,6.490714E+00
1.012000E+00,6.493309E+00
1.013000E+00,6.495914E+00
1.014000E+00,6.498531E+00
1.015000E+00,6.501158E+00
1.016000E+00,6.503794E+00
1.017000E+00,6.506438E+00
1.018000E+00,6.509090E+00
1.019000E+00,6.511747E+00
1.020000E+00,6.514412E+00
1.021000E+00,6.517081E+00
1.022000E+00,6.519752E+00
1.023000E+00,6.522425E+00
1.024000E+00,6.525098E+00
1.025000E+00,6.527773E+00
1.026000E+00,6.530447E+00
1.027000E+00,6.533122E+00
1.028000E+00,6.535794E+00
1.029000E+00,6.538464E+00
1.030000E+00,6.541130E+00
1.031000E+00,6.543792E+00
1.032000E+00,6.546449E+00
1.033000E+00,6.549100E+00
1.034000E+00,6.551744E+00
1.035000E+00,6.554380E+00
1.036000E+00,6.557008E+00
1.037000E+00,6.559627E+00
1.038000E+00,6.562235E+00
1.039000E+00,6.564832E+00
1.040000E+00,6.567418E+00
1.041000E+00,6.569991E+00
1.042000E+00,6.572550E+00
1.043000E+00,6.575095E+00
1.044000E+00,6.577625E+00
1.045000E+00,6.580140E+00
1.046000E+00,6.582638E+00
1.047000E+00,6.585119E+00
1.048000E+00,6.587582E+00
1.049000E+00,6.590026E+00
1.050000E+00,6.592451E+00
1.051000E+00,6.594855E+00
1.052000E+00,6.597239E+00
1.053000E+00,6.599600E+00
1.054000E+00,6.601940E+00
1.055000E+00,6.604257E+00
1.056000E+00,6.606549E+00
1.057000E+00,6.608818E+00
1.058000E+00,6.611062E+00
1.059000E+00,6.613280E+00
1.060000E+00,6.615468E+00
1.061000E+00,6.617620E+00
1.062000E+00,6.619743E+00
1.063000E+00,6.621840E+00
1.064000E+00,6.623915E+00
1.065000E+00,6.625963E+00
1.066000E+00,6.627983E+00
1.067000E+00,6.629973E+00
1.068000E+00,6.631932E+00
1.069000E+00,6.633861E+00
1.070000E+00,6.635757E+00
1.071000E+00,6.637621E+00
1.072000E+00,6.639452E+00
1.073000E+00,6.641250E+00
1.074000E+00,6.643013E+00
1.075000E+00,6.644742E+00
1.076000E+00,6.646437E+00
1.077000E+00,6.648096E+00
1.078000E+00,6.649720E+00
1.079000E+00,6.651307E+00
1.080000E+00,6.652858E+00
1.081000E+00,6.654372E+00
1.082000E+00,6.655849E+00
1.083000E+00,6.657288E+00
1.084000E+00,6.658689E+00
1.085000E+00,6.660052E+00
1.086000E+00,6.661376E+00
1.087000E+00,6.662662E+00
1.088000E+00,6.663908E+00
1.089000E+00,6.665115E+00
1.090000E+00,6.666282E+00
1.091000E+00,6.667409E+00
1.092000E+00,6.668496E+00
1.093000E+00,6.669542E+00
1.094000E+00,6.670547E+00
1.095000E+00,6.671512E+00
1.096000E+00,6.672436E+00
1.097000E+00,6.673318E+00
1.098000E+00,6.674160E+00
1.099000E+00,6.674959E+00
1.100000E+00,6.675717E+00
1.101000E+00,6.676433E+00
1.102000E+00,6.677107E+00
1.103000E+00,6.677740E+00
1.104000E+00,6.678325E+00
1.105000E+00,6.678853E+00
1.106000E+00,6.679338E+00
1.107000E+00,6.679784E+00
1.108000E+00,6.680199E+00
1.109000E+00,6.680575E+00
1.110000E+00,6.680912E+00
1.111000E+00,6.681207E+00
1.112000E+00,6.681460E+00
1.113000E+00,6.681672E+00
1.114000E+00,6.681842E+00
1.115000E+00,6.681970E+00
1.116000E+00,6.682055E+00
1.117000E+00,6.682100E+00
1.118000E+00,6.682103E+00
1.119000E+00,6.682064E+00
1.120000E+00,6.681984E+00
1.121000E+00,6.681863E+00
1.122000E+00,6.681700E+00
1.123000E+00,6.681497E+00
1.124000E+00,6.681252E+00
1.125000E+00,6.680967E+00
1.126000E+00,6.680642E+00
1.127000E+00,6.680275E+00
1.128000E+00,6.679870E+00
1.129000E+00,6.679424E+00
1.130000E+00,6.678938E+00
1.131000E+00,6.678413E+00
1.132000E+00,6.677850E+00
1.133000E+00,6.677248E+00
1.134000E+00,6.676608E+00
1.135000E+00,6.675931E+00
1.136000E+00,6.675215E+00
1.137000E+00,6.674463E+00
1.138000E+00,6.673668E+00
1.139000E+00,6.672825E+00
1.140000E+00,6.671947E+00
1.141000E+00,6.671038E+00
1.142000E+00,6.670102E+00
1.143000E+00,6.669134E+00
1.144000E+00,6.668135E+00
1.145000E+00,6.667102E+00
1.146000E+00,6.666037E+00
1.147000E+00,6.664938E+00
1.148000E+00,6.663809E+00
1.149000E+00,6.662648E+00
1.150000E+00,6.661456E+00
1.151000E+00,6.660233E+00
1.152000E+00,6.658981E+00
1.153000E+00,6.657700E+00
1.154000E+00,6.656390E+00
1.155000E+00,6.655051E+00
1.156000E+00,6.653686E+00
1.157000E+00,6.652293E+00
1.158000E+00,6.650874E+00
1.159000E+00,6.649429E+00
1.160000E+00,6.647960E+00
1.161000E+00,6.646466E+00
1.162000E+00,6.644948E+00
1.163000E+00,6.643407E+00
1.164000E+00,6.641844E+00
1.165000E+00,6.640259E+00
1.166000E+00,6.638652E+00
1.167000E+00,6.637025E+00
1.168000E+00,6.635378E+00
1.169000E+00,6.633711E+00
1.170000E+00,6.632026E+00
1.171000E+00,6.630323E+00
1.172000E+00,6.628603E+00
1.173000E+00,6.626866E+00
1.174000E+00,6.625114E+00
1.175000E+00,6.623346E+00
1.176000E+00,6.621564E+00
1.177000E+00,6.619769E+00
1.178000E+00,6.617959E+00
1.179000E+00,6.616138E+00
1.180000E+00,6.614305E+00
1.181000E+00,6.612461E+00
1.182000E+00,6.610606E+00
1.183000E+00,6.608742E+00
1.184000E+00,6.606869E+00
1.185000E+00,6.604987E+00
1.186000E+00,6.603098E+00
1.187000E+00,6.601202E+00
1.188000E+00,6.599299E+00
1.189000E+00,6.597389E+00
1.190000E+00,6.595475E+00
1.191000E+00,6.593558E+00
1.192000E+00,6.591638E+00
1.193000E+00,6.589716E+00
1.194000E+00,6.587792E+00
1.195000E+00,6.585867E+00
1.196000E+00,6.583941E+00
1.197000E+00,6.582015E+00
1.198000E+00,6.580089E+00
1.199000E+00,6.578164E+00
1.200000E+00,6.576241E+00
1.201000E+00,6.574320E+00
1.202000E+00,6.572403E+00
1.203000E+00,6.570489E+00
1.204000E+00,6.568579E+00
1.205000E+00,6.566675E+00
1.206000E+00,6.564776E+00
1.207000E+00,6.562883E+00
1.208000E+00,6.560997E+00
1.209000E+00,6.559118E+00
1.210000E+00,6.557248E+00
1.211000E+00,6.555386E+00
1.212000E+00,6.553533E+00
1.213000E+00,6.551689E+00
1.214000E+00,6.549856E+00
1.215000E+00,6.548034E+00
1.216000E+00,6.546223E+00
1.217000E+00,6.544424E+00
1.218000E+00,6.542637E+00
1.219000E+00,6.540863E+00
1.220000E+00,6.539103E+00
1.221000E+00,6.537356E+00
1.222000E+00,6.535625E+00
1.223000E+00,6.533907E+00
1.224000E+00,6.532206E+00
1.225000E+00,6.530520E+00
1.226000E+00,6.528851E+00
1.227000E+00,6.527198E+00
1.228000E+00,6.525563E+00
1.229000E+00,6.523946E+00
1.230000E+00,6.522347E+00
1.231000E+00,6.520766E+00
1.232000E+00,6.519207E+00
1.233000E+00,6.517675E+00
1.234000E+00,6.516163E+00
1.235000E+00,6.514670E+00
1.236000E+00,6.513192E+00
1.237000E+00,6.511734E+00
1.238000E+00,6.510295E+00
1.239000E+00,6.508879E+00
1.240000E+00,6.507483E+00
1.241000E+00,6.506110E+00
1.242000E+00,6.504760E+00
1.243000E+00,6.503433E+00
1.244000E+00,6.502129E+00
1.245000E+00,6.500848E+00
1.246000E+00,6.499591E+00
1.247000E+00,6.498358E+00
1.248000E+00,6.497149E+00
1.249000E+00,6.495965E+00
1.250000E+00,6.494806E+00
1.251000E+00,6.493672E+00
1.252000E+00,6.492564E+00
1.253000E+00,6.491480E+00
1.254000E+00,6.490423E+00
1.255000E+00,6.489392E+00
1.256000E+00,6.488387E+00
1.257000E+00,6.487408E+00
1.258000E+00,6.486455E+00
1.259000E+00,6.485529E+00
1.260000E+00,6.484630E+00
1.261000E+00,6.483757E+00
1.262000E+00,6.482912E+00
1.263000E+00,6.482094E+00
1.264000E+00,6.481303E+00
1.265000E+00,6.480539E+00
1.266000E+00,6.479803E+00
1.267000E+00,6.479095E+00
1.268000E+00,6.478414E+00
1.269000E+00,6.477760E+00
1.270000E+00,6.477135E+00
1.271000E+00,6.476537E+00
1.272000E+00,6.475970E+00
1.273000E+00,6.475442E+00
1.274000E+00,6.474941E+00
1.275000E+00,6.474466E+00
1.276000E+00,6.474011E+00
1.277000E+00,6.473583E+00
1.278000E+00,6.473180E+00
1.279000E+00,6.472805E+00
1.280000E+00,6.472457E+00
1.281000E+00,6.472137E+00
1.282000E+00,6.471844E+00
1.283000E+00,6.471579E+00
1.284000E+00,6.471341E+00
1.285000E+00,6.471131E+00
1.286000E+00,6.470948E+00
1.287000E+00,6.470792E+00
1.288000E+00,6.470663E+00
1.289000E+00,6.470561E+00
1.290000E+00,6.470486E+00
1.291000E+00,6.470438E+00
1.292000E+00,6.470417E+00
1.293000E+00,6.470422E+00
1.294000E+00,6.470453E+00
1.295000E+00,6.470511E+00
1.296000E+00,6.470595E+00
1.297000E+00,6.470705E+00
1.298000E+00,6.470840E+00
1.299000E+00,6.471001E+00
1.300000E+00,6.471188E+00
1.301000E+00,6.471399E+00
1.302000E+00,6.471636E+00
1.303000E+00,6.471897E+00
1.304000E+00,6.472183E+00
1.305000E+00,6.472493E+00
1.306000E+00,6.472826E+00
1.307000E+00,6.473184E+00
1.308000E+00,6.473565E+00
1.309000E+00,6.473970E+00
1.310000E+00,6.474400E+00
1.311000E+00,6.474861E+00
1.312000E+00,6.475344E+00
1.313000E+00,6.475848E+00
1.314000E+00,6.476367E+00
1.315000E+00,6.476907E+00
1.316000E+00,6.477467E+00
1.317000E+00,6.478047E+00
1.318000E+00,6.478648E+00
1.319000E+00,6.479269E+00
1.320000E+00,6.479910E+00
1.321000E+00,6.480570E+00
1.322000E+00,6.481250E+00
1.323000E+00,6.481949E+00
1.324000E+00,6.482667E+00
1.325000E+00,6.483403E+00
1.326000E+00,6.484157E+00
1.327000E+00,6.484928E+00
1.328000E+00,6.485717E+00
1.329000E+00,6.486523E+00
1.330000E+00,6.487346E+00
1.331000E+00,6.488184E+00
1.332000E+00,6.489039E+00
1.333000E+00,6.489910E+00
1.334000E+00,6.490795E+00
1.335000E+00,6.491695E+00
1.336000E+00,6.492610E+00
1.337000E+00,6.493538E+00
1.338000E+00,6.494480E+00
1.339000E+00,6.495436E+00
1.340000E+00,6.496404E+00
1.341000E+00,6.497385E+00
1.342000E+00,6.498377E+00
1.343000E+00,6.499382E+00
1.344000E+00,6.500398E+00
1.345000E+00,6.501424E+00
1.346000E+00,6.502464E+00
1.347000E+00,6.503516E+00
1.348000E+00,6.504577E+00
1.349000E+00,6.505647E+00
1.350000E+00,6.506723E+00
1.351000E+00,6.507807E+00
1.352000E+00,6.508899E+00
1.353000E+00,6.509999E+00
1.354000E+00,6.511106E+00
1.355000E+00,6.512220E+00
1.356000E+00,6.513341E+00
1.357000E+00,6.514468E+00
1.358000E+00,6.515601E+00
1.359000E+00,6.516740E+00
1.360000E+00,6.517883E+00
1.361000E+00,6.519032E+00
1.362000E+00,6.520184E+00
1.363000E+00,6.521340E+00
1.364000E+00,6.522500E+00
1.365000E+00,6.523664E+00
1.366000E+00,6.524829E+00
1.367000E+00,6.525998E+00
1.368000E+00,6.527168E+00
1.369000E+00,6.528340E+00
1.370000E+00,6.529513E+00
1.371000E+00,6.530688E+00
1.372000E+00,6.531862E+00
1.373000E+00,6.533037E+00
1.374000E+00,6.534212E+00
1.375000E+00,6.535386E+00
1.376000E+00,6.536559E+00
1.377000E+00,6.537731E+00
1.378000E+00,6.538902E+00
1.379000E+00,6.540070E+00
1.380000E+00,6.541236E+00
1.381000E+00,6.542400E+00
1.382000E+00,6.543561E+00
1.383000E+00,6.544718E+00
1.384000E+00,6.545871E+00
1.385000E+00,6.547020E+00
1.386000E+00,6.548165E+00
1.387000E+00,6.549307E+00
1.388000E+00,6.550439E+00
1.389000E+00,6.551567E+00
1.390000E+00,6.552689E+00
1.391000E+00,6.553805E+00
1.392000E+00,6.554914E+00
1.393000E+00,6.556019E+00
1.394000E+00,6.557117E+00
1.395000E+00,6.558208E+00
1.396000E+00,6.559292E+00
1.397000E+00,6.560369E+00
1.398000E+00,6.561438E+00
1.399000E+00,6.562498E+00
1.400000E+00,6.563550E+00
1.401000E+00,6.564594E+00
1.402000E+00,6.565628E+00
1.403000E+00,6.566654E+00
1.404000E+00,6.567669E+00
1.405000E+00,6.568676E+00
1.406000E+00,6.569672E+00
1.407000E+00,6.570658E+00
1.408000E+00,6.571633E+00
1.409000E+00,6.572598E+00
1.410000E+00,6.573552E+00
1.411000E+00,6.574495E+00
1.412000E+00,6.575427E+00
1.413000E+00,6.576347E+00
1.414000E+00,6.577256E+00
1.415000E+00,6.578152E+00
1.416000E+00,6.579037E+00
1.417000E+00,6.579909E+00
1.418000E+00,6.580769E+00
1.419000E+00,6.581616E+00
1.420000E+00,6.582451E+00
1.421000E+00,6.583272E+00
1.422000E+00,6.584081E+00
1.423000E+00,6.584876E+00
1.424000E+00,6.585658E+00
1.425000E+00,6.586425E+00
1.426000E+00,6.587180E+00
1.427000E+00,6.587913E+00
1.428000E+00,6.588633E+00
1.429000E+00,6.589339E+00
1.430000E+00,6.590035E+00
1.431000E+00,6.590719E+00
1.432000E+00,6.591388E+00
1.433000E+00,6.592044E+00
1.434000E+00,6.592685E+00
1.435000E+00,6.593311E+00
1.436000E+00,6.593923E+00
1.437000E+00,6.594520E+00
1.438000E+00,6.595102E+00
1.439000E+00,6.595670E+00
1.440000E+00,6.596222E+00
1.441000E+00,6.596759E+00
1.442000E+00,6.597281E+00
1.443000E+00,6.597788E+00
1.444000E+00,6.598279E+00
1.445000E+00,6.598756E+00
1.446000E+00,6.599217E+00
1.447000E+00,6.599663E+00
1.448000E+00,6.600094E+00
1.449000E+00,6.600509E+00
1.450000E+00,6.600910E+00
1.451000E+00,6.601295E+00
1.452000E+00,6.601664E+00
1.453000E+00,6.602018E+00
1.454000E+00,6.602357E+00
1.455000E+00,6.602681E+00
1.456000E+00,6.602989E+00
1.457000E+00,6.603282E+00
1.458000E+00,6.603560E+00
1.459000E+00,6.603823E+00
1.460000E+00,6.604070E+00
1.461000E+00,6.604301E+00
1.462000E+00,6.604511E+00
1.463000E+00,6.604706E+00
1.464000E+00,6.604887E+00
1.465000E+00,6.605057E+00
1.466000E+00,6.605214E+00
1.467000E+00,6.605356E+00
1.468000E+00,6.605484E+00
1.469000E+00,6.605598E+00
1.470000E+00,6.605697E+00
1.471000E+00,6.605782E+00
1.472000E+00,6.605852E+00
1.473000E+00,6.605908E+00
1.474000E+00,6.605949E+00
1.475000E+00,6.605977E+00
1.476000E+00,6.605991E+00
1.477000E+00,6.605991E+00
1.478000E+00,6.605977E+00
1.479000E+00,6.605949E+00
1.480000E+00,6.605908E+00
1.481000E+00,6.605853E+00
1.482000E+00,6.605785E+00
1.483000E+00,6.605704E+00
1.484000E+00,6.605609E+00
1.485000E+00,6.605503E+00
1.486000E+00,6.605382E+00
1.487000E+00,6.605250E+00
1.488000E+00,6.605104E+00
1.489000E+00,6.604947E+00
1.490000E+00,6.604777E+00
1.491000E+00,6.604595E+00
1.492000E+00,6.604401E+00
1.493000E+00,6.604195E+00
1.494000E+00,6.603978E+00
1.495000E+00,6.603749E+00
1.496000E+00,6.603508E+00
1.497000E+00,6.603257E+00
1.498000E+00,6.602994E+00
1.499000E+00,6.602721E+00
1.500000E+00,6.602436E+00
1.501000E+00,6.602136E+00
1.502000E+00,6.601826E+00
1.503000E+00,6.601507E+00
1.504000E+00,6.601181E+00
1.505000E+00,6.600845E+00
1.506000E+00,6.600501E+00
1.507000E+00,6.600146E+00
1.508000E+00,6.599783E+00
1.509000E+00,6.599411E+00
1.510000E+00,6.599030E+00
1.511000E+00,6.598639E+00
1.512000E+00,6.598241E+00
1.513000E+00,6.597834E+00
1.514000E+00,6.597419E+00
1.515000E+00,6.596995E+00
1.516000E+00,6.596564E+00
1.517000E+00,6.596125E+00
1.518000E+00,6.595679E+00
1.519000E+00,6.595225E+00
1.520000E+00,6.594764E+00
1.521000E+00,6.594296E+00
1.522000E+00,6.593822E+00
1.523000E+00,6.593341E+00
1.524000E+00,6.592854E+00
1.525000E+00,6.592360E+00
1.526000E+00,6.591860E+00
1.527000E+00,6.591354E+00
1.528000E+00,6.590843E+00
1.529000E+00,6.590327E+00
1.530000E+00,6.589805E+00
1.531000E+00,6.589278E+00
1.532000E+00,6.588746E+00
1.533000E+00,6.588209E+00
1.534000E+00,6.587668E+00
1.535000E+00,6.587122E+00
1.536000E+00,6.586573E+00
1.537000E+00,6.586019E+00
1.538000E+00,6.585461E+00
1.539000E+00,6.584899E+00
1.540000E+00,6.584333E+00
1.541000E+00,6.583764E+00
1.542000E+00,6.583191E+00
1.543000E+00,6.582617E+00
1.544000E+00,6.582040E+00
1.545000E+00,6.581461E+00
1.546000E+00,6.580880E+00
1.547000E+00,6.580296E+00
1.548000E+00,6.579710E+00
1.549000E+00,6.579122E+00
1.550000E+00,6.578532E+00
1.551000E+00,6.577940E+00
1.552000E+00,6.577347E+00
1.553000E+00,6.576753E+00
1.554000E+00,6.576158E+00
1.555000E+00,6.575562E+00
1.556000E+00,6.574964E+00
1.557000E+00,6.574367E+00
1.558000E+00,6.573768E+00
1.559000E+00,6.573169E+00
1.560000E+00,6.572570E+00
1.561000E+00,6.571971E+00
1.562000E+00,6.571373E+00
1.563000E+00,6.570774E+00
1.564000E+00,6.570175E+00
1.565000E+00,6.569577E+00
1.566000E+00,6.568980E+00
1.567000E+00,6.568384E+00
1.568000E+00,6.567788E+00
1.569000E+00,6.567194E+00
1.570000E+00,6.566600E+00
1.571000E+00,6.566008E+00
1.572000E+00,6.565417E+00
1.573000E+00,6.564828E+00
1.574000E+00,6.564240E+00
1.575000E+00,6.563654E+00
1.576000E+00,6.563071E+00
1.577000E+00,6.562490E+00
1.578000E+00,6.561911E+00
1.579000E+00,6.561335E+00
1.580000E+00,6.560760E+00
1.581000E+00,6.560189E+00
1.582000E+00,6.559619E+00
1.583000E+00,6.559052E+00
1.584000E+00,6.558488E+00
1.585000E+00,6.557926E+00
1.586000E+00,6.557368E+00
1.587000E+00,6.556813E+00
1.588000E+00,6.556260E+00
1.589000E+00,6.555711E+00
1.590000E+00,6.555166E+00
1.591000E+00,6.554624E+00
1.592000E+00,6.554085E+00
1.593000E+00,6.553550E+00
1.594000E+00,6.553019E+00
1.595000E+00,6.552492E+00
1.596000E+00,6.551968E+00
1.597000E+00,6.551449E+00
1.598000E+00,6.550933E+00
1.599000E+00,6.550422E+00
1.600000E+00,6.549915E+00
1.601000E+00,6.549412E+00
1.602000E+00,6.548913E+00
1.603000E+00,6.548419E+00
1.604000E+00,6.547929E+00
1.605000E+00,6.547444E+00
1.606000E+00,6.546963E+00
1.607000E+00,6.546487E+00
1.608000E+00,6.546016E+00
1.609000E+00,6.545550E+00
1.610000E+00,6.545088E+00
1.611000E+00,6.544634E+00
1.612000E+00,6.544185E+00
1.613000E+00,6.543740E+00
1.614000E+00,6.543300E+00
1.615000E+00,6.542863E+00
1.616000E+00,6.542432E+00
1.617000E+00,6.542006E+00
1.618000E+00,6.541584E+00
1.619000E+00,6.541169E+00
1.620000E+00,6.540758E+00
1.621000E+00,6.540353E+00
1.622000E+00,6.539953E+00
1.623000E+00,6.539558E+00
1.624000E+00,6.539169E+00
1.625000E+00,6.538786E+00
1.626000E+00,6.538408E+00
1.627000E+00,6.538035E+00
1.628000E+00,6.537668E+00
1.629000E+00,6.537307E+00
1.630000E+00,6.536952E+00
1.631000E+00,6.536602E+00
1.632000E+00,6.536257E+00
1.633000E+00,6.535918E+00
1.634000E+00,6.535585E+00
1.635000E+00,6.535258E+00
1.636000E+00,6.534936E+00
1.637000E+00,6.534621E+00
1.638000E+00,6.534311E+00
1.639000E+00,6.534007E+00
1.640000E+00,6.533708E+00
1.641000E+00,6.533417E+00
1.642000E+00,6.533133E+00
1.643000E+00,6.532855E+00
1.644000E+00,6.532583E+00
1.645000E+00,6.532314E+00
1.646000E+00,6.532052E+00
1.647000E+00,6.531795E+00
1.648000E+00,6.531543E+00
1.649000E+00,6.531298E+00
1.650000E+00,6.531058E+00
1.651000E+00,6.530824E+00
1.652000E+00,6.530597E+00
1.653000E+00,6.530375E+00
1.654000E+00,6.530159E+00
1.655000E+00,6.529948E+00
1.656000E+00,6.529744E+00
1.657000E+00,6.529546E+00
1.658000E+00,6.529353E+00
1.659000E+00,6.529167E+00
1.660000E+00,6.528986E+00
1.661000E+00,6.528811E+00
1.662000E+00,6.528642E+00
1.663000E+00,6.528479E+00
1.664000E+00,6.528322E+00
1.665000E+00,6.528171E+00
1.666000E+00,6.528025E+00
1.667000E+00,6.527885E+00
1.668000E+00,6.527751E+00
1.669000E+00,6.527623E+00
1.670000E+00,6.527501E+00
1.671000E+00,6.527385E+00
1.672000E+00,6.527274E+00
1.673000E+00,6.527169E+00
1.674000E+00,6.527071E+00
1.675000E+00,6.526980E+00
1.676000E+00,6.526895E+00
1.677000E+00,6.526815E+00
1.678000E+00,6.526740E+00
1.679000E+00,6.526669E+00
1.680000E+00,6.526604E+00
1.681000E+00,6.526545E+00
1.682000E+00,6.526491E+00
1.683000E+00,6.526443E+00
1.684000E+00,6.526400E+00
1.685000E+00,6.526362E+00
1.686000E+00,6.526331E+00
1.687000E+00,6.526305E+00
1.688000E+00,6.526284E+00
1.689000E+00,6.526269E+00
1.690000E+00,6.526259E+00
1.691000E+00,6.526255E+00
1.692000E+00,6.526256E+00
1.693000E+00,6.526262E+00
1.694000E+00,6.526274E+00
1.695000E+00,6.526291E+00
1.696000E+00,6.526314E+00
1.697000E+00,6.526341E+00
1.698000E+00,6.526374E+00
1.699000E+00,6.526413E+00
1.700000E+00,6.526456E+00
1.701000E+00,6.526505E+00
1.702000E+00,6.526559E+00
1.703000E+00,6.526618E+00
1.704000E+00,6.526682E+00
1.705000E+00,6.526751E+00
1.706000E+00,6.526825E+00
1.707000E+00,6.526904E+00
1.708000E+00,6.526989E+00
1.709000E+00,6.527078E+00
1.710000E+00,6.527172E+00
1.711000E+00,6.527271E+00
1.712000E+00,6.527375E+00
1.713000E+00,6.527483E+00
1.714000E+00,6.527598E+00
1.715000E+00,6.527719E+00
1.716000E+00,6.527844E+00
1.717000E+00,6.527974E+00
1.718000E+00,6.528109E+00
1.719000E+00,6.528246E+00
1.720000E+00,6.528389E+00
1.721000E+00,6.528536E+00
1.722000E+00,6.528687E+00
1.723000E+00,6.528842E+00
1.724000E+00,6.529003E+00
1.725000E+00,6.529168E+00
1.726000E+00,6.529336E+00
1.727000E+00,6.529510E+00
1.728000E+00,6.529688E+00
1.729000E+00,6.529871E+00
